Census year,Property ID,Base property ID,Street address,CLUE small area,Construction year,Predominant space use,x coordinate,y coordinate
2014,558076,558076,11 Mercantile Parade,Kensington,2002,Residential,144.9204,-37.7953
2014,108073,108073,175-183 Queen Street,Melbourne (CBD),1978,Commercial,144.96,-37.8145
2014,102821,102821,217-219 Dryburgh Street,North Melbourne,1910,Commercial,144.9433,-37.8013
2014,556075,556075,101-103 Westbourne Road,Kensington,,Residential,144.9206,-37.7943
2014,107221,107221,68 Palmerston Street,Carlton,,Residential,144.9727,-37.7963
2014,612526,109449,42-44 McLennan Drive,Kensington,2007,Commercial,144.9301,-37.7996
2014,109180,109180,43-45 Stockmans Way,Kensington,2001,Residential,144.9219,-37.7918
2014,110352,110352,43-47 City Road,Southbank,1928,Unoccupied,144.9665,-37.8219
2014,105260,105260,18 Kensington Road,Kensington,,Residential,144.9265,-37.7945
2014,100370,100370,108-114 Albert Street,East Melbourne,,Residential,144.9875,-37.8103
2014,107046,107046,97 Ormond Street,Kensington,,Residential,144.9275,-37.7986
2014,108231,108231,174 Rathdowne Street,Carlton,1890,Residential,144.9712,-37.7953
2014,109498,109498,13-15 Tivoli Place,South Yarra,,Residential,144.9863,-37.8361
2014,108085,108085,373 Queen Street,Melbourne (CBD),1900,Retail,144.958,-37.8098
2014,104178,104178,72 Gatehouse Street,Parkville,,Residential,144.9534,-37.7952
2014,101553,101553,130-134 Capel Street,North Melbourne,,Residential,144.9556,-37.8049
2014,105275,105275,57 Keppel Street,Carlton,,Residential,144.9659,-37.7955
2014,608624,608624,49 Strickland Road,Parkville,2006,Residential,144.9407,-37.7763
2014,109153,109153,513-521 Victoria Street,West Melbourne (Residential),1930,Commercial,144.9424,-37.8046
2014,102748,102748,210 Drummond Street,Carlton,1870,Residential,144.9688,-37.8015
2014,109667,109667,126-142 Victoria Parade,East Melbourne,1980,Public,144.9763,-37.809
2014,573346,573346,178-180 Cardigan Street,Carlton,,Residential,144.9656,-37.801
2014,109746,109746,451-455 Victoria Street,West Melbourne (Residential),1940,Commercial,144.9448,-37.8048
2014,108066,108066,97-101 Queen Street,Melbourne (CBD),1967,Commercial,144.9609,-37.8163
2014,617924,617924,78 Market Street,Kensington,1990,Residential,144.9252,-37.7907
2014,103200,103200,287-289 Elizabeth Street,Melbourne (CBD),1895,Retail,144.9617,-37.8119
2014,107730,107730,4 Princess Street,North Melbourne,,Residential,144.9568,-37.8048
2014,102053,102053,57-63 College Crescent,Parkville,1886,Residential,144.9592,-37.7939
2014,103469,103469,248 Errol Street,North Melbourne,,Residential,144.951,-37.7973
2014,568575,568575,82 Kensington Road,Kensington,2003,Residential,144.9245,-37.7957
2014,103899,103899,86-94 Flemington Road,Parkville,1975,Commercial,144.9423,-37.7885
2014,614830,614830,524 Macaulay Road,Kensington,1905,Public,144.9286,-37.794
2014,632892,632892,132 Newquay Promenade,Docklands,2011,Residential,144.9377,-37.8163
2014,103181,103181,195 Elizabeth Street,Melbourne (CBD),1851,Commercial,144.9627,-37.8138
2014,100782,100782,134 Barkly Street,Carlton,,Residential,144.971,-37.7999
2014,100441,100441,1-9 Stawell Street,West Melbourne (Residential),1888,Residential,144.9421,-37.8061
2014,108258,108258,38 Rathdowne Street,Carlton,,Residential,144.9704,-37.7996
2014,592682,592682,23A Arden Street,North Melbourne,,Residential,144.9511,-37.8013
2014,107178,107178,147 Palmerston Street,Carlton,,Residential,144.9701,-37.7965
2014,617690,617690,19-25 Racecourse Road,North Melbourne,1985,Retail,144.9412,-37.7898
2014,103752,103752,20 Faraday Street,Carlton,,Residential,144.9738,-37.7992
2014,626389,626389,24 Dorrit Street,Carlton,2009,Residential,144.9665,-37.8
2014,101139,101139,271-281 Bourke Street,Melbourne (CBD),1913,Retail,144.9654,-37.8139
2014,108115,108115,20-26 Queen Street,Melbourne (CBD),1922,Commercial,144.9625,-37.8182
2014,105302,105302,179 King Street,Melbourne (CBD),1928,Public,144.9552,-37.816
2014,503031,503031,19-23 Meyers Place,Melbourne (CBD),1920,Public,144.9721,-37.8122
2014,101840,101840,92 Chapman Street,North Melbourne,,Residential,144.9474,-37.795
2014,100099,100099,460 Abbotsford Street,North Melbourne,,Residential,144.947,-37.7956
2014,110012,110012,56-70 Wellington Parade,East Melbourne,1870,Public,144.9883,-37.8164
2014,103053,103053,21 Elgin Street,Carlton,,Residential,144.9739,-37.7981
2014,518694,518694,79 Leopold Street,South Yarra,,Residential,144.9828,-37.8359
2014,641142,641142,126 Tennyson Street,Kensington,2012,Residential,144.9272,-37.7995
2014,616164,616161,159 Melrose Street,North Melbourne,,Residential,144.9409,-37.7916
2014,101304,101304,53 Brougham Street,North Melbourne,,Residential,144.9433,-37.7939
2014,106821,106821,24 Murchison Street,Carlton,,Residential,144.9737,-37.7998
2014,110367,110367,167-169 City Road,Southbank,1954,Retail,144.9625,-37.8244
2014,105181,105181,103 Kay Street,Carlton,,Residential,144.9717,-37.7953
2014,103078,103078,83-85 Elgin Street,Carlton,,Residential,144.9718,-37.7978
2014,111182,105330,449 King Street,West Melbourne (Residential),1998,Residential,144.9522,-37.8096
2014,103743,103743,64 Faraday Street,Carlton,,Residential,144.9722,-37.799
2014,614913,614913,106 Bellair Street,Kensington,1900,Residential,144.9294,-37.7917
2014,109229,109229,54 Story Street,Parkville,,Residential,144.9556,-37.7966
2014,105355,105355,597 King Street,West Melbourne (Residential),,Residential,144.949,-37.8061
2014,101350,101350,15 Canning Street,North Melbourne,,Residential,144.9457,-37.7968
2014,110214,110214,60-62 Wolseley Parade,Kensington,,Residential,144.9284,-37.7965
2014,106538,106538,30 Melrose Street,North Melbourne,,Residential,144.9422,-37.7944
2014,109295,109295,257-259 Swanston Street,Melbourne (CBD),1910,Public,144.9646,-37.8121
2014,107815,107815,733-735 Punt Road,South Yarra,1940,Commercial,144.9863,-37.8378
2014,105679,105679,131-137 Lonsdale Street,Melbourne (CBD),1972,Residential,144.9685,-37.811
2014,105169,105169,43-45 Kay Street,Carlton,,Residential,144.9735,-37.7954
2014,102592,102592,18 Dorrit Street,Carlton,,Residential,144.9664,-37.8001
2014,502824,502824,218 Bellair Street,Kensington,1912,Residential,144.9303,-37.795
2014,110244,110244,20 Wood Street,North Melbourne,,Residential,144.9454,-37.7971
2014,599857,110597,610-616 Lorimer Street,Port Melbourne,2013,Unoccupied,144.9188,-37.8223
2014,106944,106944,161-163 Nicholson Street,Carlton,1874,Unoccupied,144.9748,-37.7964
2014,104637,104637,54 Hardiman Street,Kensington,,Residential,144.9338,-37.796
2014,105142,105142,2-12 Charles Street,East Melbourne,,Residential,144.9812,-37.8183
2014,107858,107858,5 Queensberry Place,North Melbourne,1870,Residential,144.9488,-37.8025
2014,104971,104971,174-188 Hotham Street,East Melbourne,,Residential,144.9843,-37.8134
2014,637394,637394,64 South Wharf Drive,Docklands,2012,Residential,144.9372,-37.8222
2014,101853,101853,38-52 Chapman Street,North Melbourne,,Residential,144.9492,-37.7964
2014,558072,558072,62 Newman Street,Kensington,,Residential,144.9206,-37.7952
2014,100079,100079,497 Abbotsford Street,North Melbourne,,Residential,144.9467,-37.7946
2014,103280,103280,580 Elizabeth Street,Carlton,1898,Commercial,144.9594,-37.8047
2014,102537,102537,55-57 Domain Street,South Yarra,,Residential,144.9781,-37.8361
2014,105345,105345,555 King Street,West Melbourne (Residential),1880,Unoccupied,144.9501,-37.807
2014,107047,107047,99-109 Ormond Street,Kensington,,Residential,144.9274,-37.7987
2014,100407,100407,19 Altona Street,Kensington,,Residential,144.927,-37.799
2014,616904,616904,89 McConnell Street,Kensington,1900,Residential,144.9292,-37.7929
2014,105240,105240,64 Kensington Road,Kensington,,Residential,144.9252,-37.7953
2014,107107,100517,119 O'Shanassy Street,North Melbourne,,Residential,144.9455,-37.8001
2014,578355,578355,30W Toorak Road,South Yarra,1920,Commercial,144.9784,-37.8371
2014,106759,106759,57 Morrah Street,Parkville,,Residential,144.9556,-37.7958
2014,617775,617775,10 Little Bendall Street,Kensington,1997,Residential,144.9238,-37.7889
2014,106381,106381,12 Magenta Place,Carlton,1900,Residential,144.9656,-37.8042
2014,102369,102369,100-110 Curzon Street,North Melbourne,,Residential,144.9489,-37.8016
2014,614978,614978,55 Eastwood Street,Kensington,1980,Residential,144.9303,-37.7907
2014,556142,556142,68-70 Fairbairn Drive,Kensington,1999,Residential,144.9194,-37.7968
2014,105919,105919,267 Little Collins Street,Melbourne (CBD),1920,Unoccupied - Under Renovation,144.9656,-37.8148
2014,105736,105736,410-412 Lonsdale Street,Melbourne (CBD),1924,Retail,144.9602,-37.8126
2014,617771,617771,18 Little Bendall Street,Kensington,1997,Residential,144.9236,-37.789
2014,110634,110634,26-40 Moray Street,Southbank,1990,Public,144.9602,-37.8272
2014,614832,614832,85 Rankins Road,Kensington,1910,Residential,144.9319,-37.7911
2014,109718,109718,355 Victoria Street,West Melbourne (Residential),1930,Unoccupied - Under Renovation,144.9497,-37.8054
2014,110358,110358,77-79 City Road,Southbank,1933,Commercial,144.9655,-37.8224
2014,624196,624196,26 Mark Street,North Melbourne,2010,Residential,144.941,-37.7937
2014,105782,105782,73-75 Lothian Street,North Melbourne,,Residential,144.9445,-37.8016
2014,103740,103740,78 Faraday Street,Carlton,,Residential,144.9718,-37.7989
2014,102454,102454,47-49 Derby Street,Kensington,,Residential,144.929,-37.7977
2014,100435,100435,7-21 Anderson Street,West Melbourne (Residential),1900,Residential,144.9415,-37.8048
2014,103270,103270,654 Elizabeth Street,Carlton,1910,Public,144.9585,-37.8031
2014,617555,617555,15 McCabe Place,North Melbourne,1986,Residential,144.9419,-37.7903
2014,107707,107707,83 Princes Street,Carlton,,Residential,144.9728,-37.793
2014,104859,104859,1163 Hoddle Street,East Melbourne,,Residential,144.9903,-37.8138
2014,556204,556204,209 Stockmans Way,Kensington,1999,Residential,144.9173,-37.7937
2014,617997,617997,2 Export Lane,Kensington,1991,Residential,144.9254,-37.7896
2014,100267,100267,39-41 Airlie Street,South Yarra,,Residential,144.9867,-37.8319
2014,105171,105171,65 Kay Street,Carlton,,Residential,144.9727,-37.7954
2014,578670,578670,227 Stockmans Way,Kensington,,Residential,144.9172,-37.7946
2014,103667,103667,53 Faraday Street,Carlton,,Residential,144.9731,-37.7995
2014,108686,108686,9-13 Sambell Street,Kensington,1999,Residential,144.9218,-37.7954
2014,103626,103626,114-122 Exhibition Street,Melbourne (CBD),1925,Public,144.9712,-37.8129
2014,102952,102952,97-99 Dudley Street,West Melbourne (Residential),1920,Commercial,144.9495,-37.8106
2014,612843,612843,495 Macaulay Road,Kensington,2006,Commercial,144.9296,-37.7946
2014,103117,103117,237 Elgin Street,Carlton,,Residential,144.9665,-37.7973
2014,108497,108497,263-281 Royal Parade,Parkville,1962,Residential,144.9583,-37.7872
2014,103397,103397,19-23 Errol Street,North Melbourne,1888,Public,144.949,-37.8045
2014,103723,103723,122 Faraday Street,Carlton,,Residential,144.9707,-37.7988
2014,106304,106304,347-367 Macaulay Road,Kensington,1960,Unoccupied,144.9348,-37.7952
2014,109469,109469,56 Tennyson Street,Kensington,,Residential,144.929,-37.7983
2014,602743,110589,173 Salmon Street,Port Melbourne,2009,Commercial,144.9209,-37.8261
2014,101987,101987,24 Church Street,Parkville,,Residential,144.9419,-37.788
2014,617022,617022,144 Bellair Street,Kensington,1900,Residential,144.9297,-37.7929
2014,104483,104483,20-26 Grattan Street,Carlton,1984,Residential,144.9692,-37.8004
2014,106117,106117,215-217 Lygon Street,Carlton,1885,Retail,144.9667,-37.8003
2014,108581,108581,226-236 Russell Street,Melbourne (CBD),1916,Public,144.9676,-37.811
2014,101409,101409,79-87 Canning Street,Carlton,1990,Residential,144.9726,-37.7972
2014,606644,105490,124 La Trobe Street,Melbourne (CBD),1960,Public,144.9646,-37.8082
2014,102548,102492,110 Domain Street,South Yarra,,Residential,144.9793,-37.8345
2014,110918,110918,52-54 Clowes Street,South Yarra,,Residential,144.9861,-37.8306
2014,559380,559380,6 Anderson Walk,Kensington,2003,Residential,144.9203,-37.7967
2014,107572,107572,8 Peppercorn Walk,Kensington,,Residential,144.9227,-37.7921
2014,108154,108153,49 Rathdowne Street,Carlton,1994,Public,144.9686,-37.8058
2014,563386,105220,111 Altona Street,Kensington,,Public,144.9237,-37.7977
2014,101120,101120,143-145 Bourke Street,Melbourne (CBD),1920,Public,144.969,-37.8128
2014,608405,608405,49 Parkville Avenue,Parkville,2006,Residential,144.9414,-37.7789
2014,559399,559399,7 Lincoln Mews,Kensington,2000,Residential,144.9224,-37.7966
2014,103098,103098,157 Elgin Street,Carlton,1870,Residential,144.9695,-37.7976
2014,104460,104460,179 Grattan Street,Carlton,1980,Commercial,144.9629,-37.8006
2014,109835,109835,284 Victoria Street,North Melbourne,1890,Retail,144.9569,-37.8058
2014,593974,593974,144 Langford Street,North Melbourne,,Commercial,144.9369,-37.7957
2014,632409,103909,30 Flemington Road,Parkville,1960,Public,144.9539,-37.7975
2014,627681,627681,48 South Wharf Drive,Docklands,2011,Residential,144.9384,-37.8224
2014,573373,573373,12 Holsten Lane North,Kensington,,Residential,144.9183,-37.7947
2014,100571,100571,26 Argyle Place North,Carlton,1890,Commercial,144.9658,-37.8018
2014,101077,101077,40 Berry Street,East Melbourne,,Residential,144.989,-37.8183
2014,104529,104529,121 Grey Street,East Melbourne,,Residential,144.9853,-37.8121
2014,109149,109149,39-43 Stawell Street,North Melbourne,1950,Commercial,144.9427,-37.8029
2014,102734,102734,256 Drummond Street,Carlton,,Residential,144.9689,-37.8001
2014,106345,106345,45 McAllister Mews,Kensington,,Residential,144.92,-37.7931
2014,101234,101234,18 Bourke Street,Melbourne (CBD),1890,Public,144.9724,-37.8113
2014,640463,634041,475 Cardigan Street,Carlton,2013,Residential,144.9659,-37.7938
2014,107673,107673,102 Powlett Street,East Melbourne,1870,Residential,144.9861,-37.8134
2014,101558,101558,120 Capel Street,North Melbourne,,Residential,144.9555,-37.8052
2014,106092,106092,143-145 Lygon Street,Carlton,1910,Public,144.9661,-37.8038
2014,100770,100770,166 Barkly Street,Carlton,,Residential,144.9703,-37.8003
2014,100003,100003,39-49 Abbotsford Street,West Melbourne (Residential),1985,Retail,144.944,-37.8068
2014,107632,107632,95-101 Powlett Street,East Melbourne,1963,Commercial,144.9853,-37.8134
2014,111016,111016,30-32 The Crescent,Kensington,,Residential,144.9191,-37.794
2014,110920,110920,161-163 Errol Street,North Melbourne,,Public,144.9496,-37.8012
2014,109060,109060,73 Station Street,Carlton,,Residential,144.974,-37.7958
2014,101679,101679,278 Cardigan Street,Carlton,,Residential,144.9661,-37.7983
2014,102987,102987,437 Dynon Road,West Melbourne (Industrial),1940,Public,144.9137,-37.8016
2014,109709,109709,313 Victoria Street,West Melbourne (Residential),1901,Retail,144.9511,-37.8056
2014,615272,615272,35 Barnett Street,Kensington,1900,Residential,144.9325,-37.7921
2014,103769,103769,23 Fitzgibbon Street,Parkville,,Residential,144.9564,-37.7961
2014,110970,110970,186-328 Dynon Road,West Melbourne (Industrial),,Commercial,144.9248,-37.8019
2014,101676,101676,290 Cardigan Street,Carlton,,Residential,144.9662,-37.798
2014,637393,637393,62 South Wharf Drive,Docklands,2012,Residential,144.9373,-37.8222
2014,107101,107101,63-69 O'Shanassy Street,North Melbourne,1960,Residential,144.9479,-37.8004
2014,110175,110175,32 Wimble Street,Parkville,,Residential,144.9562,-37.7945
2014,105375,105375,276-282 King Street,Melbourne (CBD),1986,Commercial,144.9548,-37.8135
2014,624242,624242,18 Smyth Mews,North Melbourne,2010,Residential,144.941,-37.7928
2014,517611,517611,72 Kay Street,Carlton,,Residential,144.9725,-37.7949
2014,108283,108283,17 The Ridgeway,Kensington,,Residential,144.9261,-37.7943
2014,100890,100890,33 Bayswater Road,Kensington,,Residential,144.9243,-37.7934
2014,614810,614810,128 Rankins Road,Kensington,1900,Residential,144.931,-37.7929
2014,110043,110043,37-39 Westbourne Road,Kensington,1977,Residential,144.9229,-37.793
2014,109318,109318,435-457 Swanston Street,Melbourne (CBD),2011,Public,144.9627,-37.8083
2014,617678,617678,33-39 Racecourse Road,North Melbourne,1975,Commercial,144.9407,-37.7897
2014,618113,618113,12 Liddy Street,Kensington,1991,Residential,144.9261,-37.7899
2014,615029,615029,40 Collett Street,Kensington,1900,Residential,144.9331,-37.7906
2014,109137,109137,64-66 Station Street,Carlton,,Residential,144.9745,-37.7961
2014,108236,108236,160-162 Rathdowne Street,Carlton,1909,Residential,144.9711,-37.7955
2014,111307,111307,210-214 Albert Street,East Melbourne,,Residential,144.9841,-37.8102
2014,593729,593729,82-94 Waterfront Way,Docklands,2008,Public,144.9393,-37.8123
2014,100772,100772,158-162 Barkly Street,Carlton,1870,Residential,144.9705,-37.8002
2014,108699,108699,60 Shiel Street,North Melbourne,,Residential,144.9425,-37.7961
2014,109086,109086,155 Station Street,Carlton,,Residential,144.9743,-37.7937
2014,107637,107637,129 Powlett Street,East Melbourne,,Residential,144.9855,-37.8124
2014,103846,103846,209 Flemington Road,North Melbourne,,Residential,144.948,-37.7947
2014,106471,106471,14 Mary Street,North Melbourne,,Residential,144.9523,-37.7993
2014,627692,627692,1 Foundry Way,Docklands,2011,Residential,144.9377,-37.823
